Type,ID,Title/Message,State,Author,Created At,Closed/Merged At,Labels/Files Changed,Commits,Additions,Deletions,Changed Files,All Checks Passed
Commit,2ac82887930031650a9632d64ba25cc51574270f,Builder: upload to host binary files,,Marco Costalba,2013-05-02 10:24:34,,fishtest/fishtest/builder.py,,,,,True
Commit,cb1cc6fbf3cf8209ff389ddc216d3d174fe84590,"Update stockfish instance link

Thanks to Daylen for this.",,Marco Costalba,2013-05-02 06:13:00,,README.md,,,,,True
Commit,144084fe403cf44cbd3a8be30c363f91abf77ee7,Fix upload to S3,,Gary Linscott,2013-05-01 16:40:20,,fishtest/utils/backup.sh,,,,,True
Commit,075d96529a39a6d476ab5c73004fe744135c98dd,Backup mongodb state to s3,,Gary Linscott,2013-05-01 12:25:07,,fishtest/utils/backup.sh,,,,,True
Commit,3cf089df7c4588b4ce8bd7f4cc8341f7d8b4b3d8,"More builder work

Signed-off-by: Marco Costalba <mcostalba@gmail.com>",,Marco Costalba,2013-04-30 12:48:56,,"fishtest/fishtest/api.py,fishtest/fishtest/builder.py,fishtest/fishtest/rundb.py,worker/games.py",,,,,True
Commit,037afa719572659c53e68b01c2ef12e26b06e8b5,"More robust builder design

Instead of a boolean use name of the user in 'builder'
field (ex 'waiting_build').

This allow to recover from a stopped builder, while at the
same time preserving multi-builder flexibility.",,Marco Costalba,2013-04-29 20:57:37,,"fishtest/fishtest/api.py,fishtest/fishtest/rundb.py",,,,,True
Commit,ab34e34afe71ceaefbacfd7aea4f92a63e9541f0,"Rewrite remote builder

Allow to compile and serve the binaries on a
remote machine.",,Marco Costalba,2013-04-29 18:15:52,,"fishtest/fishtest/__init__.py,fishtest/fishtest/api.py,fishtest/fishtest/builder.py,fishtest/fishtest/rundb.py,worker/games.py",,,,,True
Commit,6e8c7ce65ef7eba4afd9cbdff0f4da6c665d2223,Increase wait time after failure,,Gary Linscott,2013-04-29 15:53:51,,"fishtest/fishtest/api.py,worker/worker.py",,,,,True
Commit,6235ba8b6b9e8473b153e5e37eaf91cbacc62226,Get builder working,,Gary Linscott,2013-04-27 22:11:46,,"fishtest/fishtest/builder.py,fishtest/fishtest/rundb.py,fishtest/fishtest/views.py",,,,,True
Commit,8a079d8db027a39ca11062477a1d15820af83cad,Fix reschedule,,Gary Linscott,2013-04-27 16:09:23,,fishtest/fishtest/templates/tests_run.mak,,,,,True
Commit,6a8190e23e4ef76f96d071e399c5562e1dad4bb9,Bump up version and enable CLOP,,Marco Costalba,2013-04-27 06:49:44,,"fishtest/fishtest/api.py,worker/worker.py",,,,,True
Commit,a78cdf79fa91a2bc7510caf9524b2be1d52af0cb,Show branch log msg title in test view,,Marco Costalba,2013-04-26 22:01:08,,"fishtest/fishtest/rundb.py,fishtest/fishtest/templates/tests_run.mak,fishtest/fishtest/views.py",,,,,True
Commit,555a237cbb00becdbc5baec699776b629c780392,Move CLOP_DIR to environment variable,,Gary Linscott,2013-04-26 22:05:28,,"fishtest/fishtest/clop.py,fishtest/start.sh",,,,,True
Commit,331963057fddb3751159acd3c6e3e4bc47e4479c,Show CLOP games in run view,,Marco Costalba,2013-04-25 08:22:53,,"fishtest/fishtest/rundb.py,fishtest/fishtest/templates/tests_view.mak,fishtest/fishtest/views.py",,,,,True
Commit,398c63199cb07f5d31c4be23659156fd2269e760,"CLOP stabilization

Add some sanity check and houskeeping stuff",,Marco Costalba,2013-04-25 07:44:22,,"fishtest/fishtest/api.py,fishtest/fishtest/clop.py,fishtest/fishtest/clopdb.py,fishtest/fishtest/rundb.py,worker/games.py",,,,,True
Commit,7746b2a24cfa134facf9c3eb099ea33bb0472c7d,Further CLOP work,,Marco Costalba,2013-04-23 17:21:41,,"fishtest/fishtest/api.py,fishtest/fishtest/clop.py,fishtest/fishtest/clopdb.py,fishtest/fishtest/rundb.py",,,,,True
Commit,bfa903d8c33f415c2d5a1e23ce9eb384a1e8cb2e,Set games_concurrency to 1 with CLOP,,Marco Costalba,2013-04-23 06:03:25,,worker/games.py,,,,,True
Commit,1a9b7d831c61d13e7c73f102da28ffe4d2bfa174,Update worker to use CLOP,,Marco Costalba,2013-04-21 12:11:45,,"fishtest/fishtest/api.py,fishtest/fishtest/rundb.py,worker/games.py",,,,,True
Commit,1b8ea2a1b6295e97b4ec2f1f4bb37c323eb9e9b8,Handle when elo outside of bounds,,Gary Linscott,2013-04-21 13:54:20,,fishtest/fishtest/stat_util.py,,,,,True
Commit,c8c87b9b89eb418ecfe8cc8bd7f7d451902b9bcc,Fix add_game in clopdb,,Marco Costalba,2013-04-21 11:59:49,,fishtest/fishtest/clopdb.py,,,,,True
Commit,c792c30f91585dd8d452452d15956fe7b4b5decf,"Retire api_request_clop_game

Fetch a new game when sending current results with update_task",,Marco Costalba,2013-04-21 10:44:54,,"fishtest/fishtest/__init__.py,fishtest/fishtest/api.py,fishtest/fishtest/rundb.py",,,,,True
Commit,cf5b2ebd47ce61951f5bd85a8267c4b6c9b7e65d,Assorted fixes to start_clop,,Marco Costalba,2013-04-21 10:02:23,,"fishtest/fishtest/clop.py,fishtest/fishtest/clopdb.py",,,,,True
Commit,02071511e5d675de5a0787f01cb0d15faec65967,"Fix parsing of CLOP parameters

And saving of a single game result",,Marco Costalba,2013-04-20 15:30:40,,"fishtest/fishtest/api.py,fishtest/fishtest/clop.py,fishtest/fishtest/rundb.py",,,,,True
Commit,44ffc7403dc003e41022cadbf6885d44a4ba2617,Add CLOP to UI,,Marco Costalba,2013-04-20 15:10:02,,"fishtest/fishtest/rundb.py,fishtest/fishtest/templates/run_table.mak,fishtest/fishtest/templates/tests_run.mak,fishtest/fishtest/views.py",,,,,True
Commit,c776fc45caf1a7b19a8326a3aa06c97963c79950,Reshuffle stuff,,Marco Costalba,2013-04-20 13:58:09,,"fishtest/fishtest/api.py,fishtest/fishtest/clop.py",,,,,True
Commit,6c160f91b087abd4a4b8a8174fa1ed6a61d3a076,Move starting of CLOP to request_task,,Marco Costalba,2013-04-20 13:36:48,,"fishtest/fishtest/api.py,fishtest/fishtest/clop.py",,,,,True
Commit,1f7f565babdc456f8918a8ab698308325a76ce4d,Add API to request a single CLOP game,,Marco Costalba,2013-04-20 13:01:06,,"fishtest/fishtest/__init__.py,fishtest/fishtest/api.py",,,,,True
Commit,6bf4e3fa8466ff613f9775ff4e1f7fb21925958b,Move CLOP result update to update_task,,Marco Costalba,2013-04-20 12:20:34,,"fishtest/fishtest/api.py,fishtest/fishtest/clop.py,fishtest/fishtest/rundb.py",,,,,True
Commit,e5d5408db1dab4ccdac79dac004a55073fd0e7b5,Add missed clopdb.py,,Marco Costalba,2013-04-20 13:05:04,,fishtest/fishtest/clopdb.py,,,,,True
Commit,d32e76f592198af7e7e673ebbaf74dad71709988,"First cut at adding CLOP interface

Added a new glue script that support multiple
functions according to the command line arguments:

1) start_clop: Starts CLOP with given parameters
2) write_result: Updates the result of a played game
3) Called by CLOP to start a new game

There is a buffer (a clopdb) that disjoints the script
from the fishtest framework. In particular games to run
are queued in clopdb, in async fashion fishtest peeks from
clopdb a game to run, runs it and then updates the result
in the same clopdb row. Once result is updated is feeded
back to CLOP and corresponding row is removed from the DB",,Marco Costalba,2013-04-19 20:35:59,,"fishtest/fishtest/clop.py,fishtest/fishtest/rundb.py",,,,,True
Commit,2abb3886dc84732092314de70aca05c5628b7b8d,Back to the original,,Gary Linscott,2013-04-16 12:18:19,,fishtest/fishtest/templates/base.mak,,,,,True
Commit,2e0416344bfc5bde6b17ded1930e80af19d5e4fc,"Less invasive and more conventional ""more"" in UI",,Marco Costalba,2013-04-16 05:34:35,,fishtest/fishtest/templates/base.mak,,,,,True
Commit,1f0c121d0d6d8ac618e9aed86aeba939a4cdb314,Another small tweak to tests list,,Marco Costalba,2013-04-15 20:45:00,,"fishtest/fishtest/templates/base.mak,fishtest/fishtest/templates/run_table.mak",,,,,True
Commit,5c79cf6ad545dba3aba78aa60e451f41581d6a7d,"Show runs in progress, even if not active",,Gary Linscott,2013-04-15 12:05:54,,fishtest/fishtest/templates/tests_view.mak,,,,,True
Commit,113fffef268e78da757b96a0dcb996c9f2776cdb,Use white trash icon,,Gary Linscott,2013-04-15 11:33:51,,fishtest/fishtest/templates/run_table.mak,,,,,True
Commit,21beafbf85d1bda0e4b7e088ffedb375e47778a6,"Link branch name to test view

Now that from test view we link the branches on Github
makes sense to simplify the linking on the main view,
also becuase what is usual to see is teh diff, while
the single branches are not so interested and so can
be linked only in the test detail page.",,Marco Costalba,2013-04-15 05:47:06,,"fishtest/fishtest/templates/run_table.mak,fishtest/fishtest/views.py",,,,,True
Commit,63fe07eba6da2b91cd38eb81c121b2fddba48ba5,"Add links in test view page

This will be needed by next patch.",,Marco Costalba,2013-04-15 05:31:38,,"fishtest/fishtest/templates/tests_view.mak,fishtest/fishtest/views.py",,,,,True
Commit,063f2ca83132a8d5e0ed05becb7f210cfd7d14ae,Make diff link an icon,,Gary Linscott,2013-04-15 02:11:09,,"fishtest/fishtest/templates/base.mak,fishtest/fishtest/templates/run_table.mak",,,,,True
Commit,821219194b63e285bb340ffa55d795777cc9550d,Lower priority of long running tests,,Marco Costalba,2013-04-14 21:18:43,,fishtest/fishtest/rundb.py,,,,,True
Commit,dfb2cf328afc3c01a31dbd009f5c688ccfe0f0d4,Limit branch names to 23 chars,,Marco Costalba,2013-04-14 21:02:31,,fishtest/fishtest/templates/run_table.mak,,,,,True
Commit,eecbf7e8bb0cb7209413de89884f8ca41ded3b22,Don't show 'master' when is implicit,,Marco Costalba,2013-04-14 20:58:13,,fishtest/fishtest/templates/run_table.mak,,,,,True
Commit,d6093fa6d7c5f63525d6f686b9c34f4c54528f84,Don't record results after task stopped,,Gary Linscott,2013-04-14 13:27:16,,fishtest/fishtest/rundb.py,,,,,True
Commit,109f4ec2ad090a30a203294d49f7989b0ee78bc7,"Add a comment to a tricky part

Rescheule of a run by another user (with a different
repo) happens to work by accident, at least comment why.",,Marco Costalba,2013-04-14 11:25:01,,fishtest/fishtest/views.py,,,,,True
Commit,82bbb3b34f2cf562b1e1431101a94f0d0981a417,"Fix repo when rescheduling

When rescheduling a test of a different user keep
original repo and do not overwrite with own one.",,Marco Costalba,2013-04-14 11:01:30,,fishtest/fishtest/templates/tests_run.mak,,,,,True
Commit,77e77e795e4119056149a7724367b6db86d785d5,"Skip double call to rundb.get_results()

Is called inside format_results(), but is not needed
becuase we have already done it at caller site.",,Marco Costalba,2013-04-14 09:58:26,,fishtest/fishtest/views.py,,,,,True
Commit,84a9483234128598f176bf444f06bc4e98e04aed,Link branch name to Github page,,Marco Costalba,2013-04-14 09:31:49,,"fishtest/fishtest/templates/base.mak,fishtest/fishtest/templates/run_table.mak",,,,,True
Commit,40df79d8dea0337c9fd63669b944384287f5b484,"Don't show pagination if it's only one page

For instance views filtered by user can contain less than
two pages of finished runs.",,Marco Costalba,2013-04-14 08:54:05,,fishtest/fishtest/templates/tests.mak,,,,,True
Commit,6a90e3117a12cc847a774abcf3025cb2be3b8fde,Add pagination support,,Gary Linscott,2013-04-14 00:27:29,,"fishtest/fishtest/templates/tests.mak,fishtest/fishtest/views.py",,,,,True
Commit,0c6fb272e6a3e6b8a277ca86eefeddf5178be4f6,"Enable filtering by user from ""users"" page

When clicking on the number of submitted tests
you will be shown only the tests of the corresponding
username.",,Marco Costalba,2013-04-13 17:23:21,,fishtest/fishtest/templates/users.mak,,,,,True
Commit,09fe6b5da5fa695b5f6d8e6a2a5607d9fdf0c730,Add support for filtering test by user,,Marco Costalba,2013-04-13 17:17:19,,"fishtest/fishtest/__init__.py,fishtest/fishtest/templates/tests.mak,fishtest/fishtest/views.py",,,,,True
Commit,fbf8c1b9a4707c8278ed9d818ba9b1e1be7f32da,Add confirm button to run deletion,,Gary Linscott,2013-04-13 16:52:18,,fishtest/fishtest/templates/run_table.mak,,,,,True
Commit,dabce5d4bdfbe45d92bc6e30f8dc63e3504a01f3,Add link to the user repo,,Marco Costalba,2013-04-13 15:58:21,,fishtest/fishtest/templates/users.mak,,,,,True
Commit,9a8ae909a77b54dcf4b53b662fdb2b0b15a18e7e,Prevent division by zero when there are no cores,,Marco Costalba,2013-04-13 15:52:43,,fishtest/fishtest/templates/tests.mak,,,,,True
Commit,90f7552567d18e46df5388d74c3b00f82e4924f7,Fix starting new test,,Gary Linscott,2013-04-13 15:29:35,,fishtest/fishtest/views.py,,,,,True
Commit,5b2d1e8d469d62dbea7f00d0323086c991d48f21,Handle if user doesn't have tests_repo set,,Gary Linscott,2013-04-13 14:48:52,,fishtest/fishtest/views.py,,,,,True
Commit,07af327e68bb74eb8996644471c818463b09efaf,Add e-mail address,,Gary Linscott,2013-04-13 13:32:49,,README.md,,,,,True
Commit,5d67e1799fafe871a3e50eab65f34fc1260e3063,"Show average nps

It is a pondered weight of nps across machines.",,Marco Costalba,2013-04-13 12:13:41,,"fishtest/fishtest/templates/tests.mak,fishtest/fishtest/views.py",,,,,True
Commit,046f177f4aa73ae860849aa54074300c385d3ef9,"Fix repo links in UI

Still some old hard-coded FishCooking to remove.",,Marco Costalba,2013-04-13 08:50:49,,"fishtest/fishtest/templates/base.mak,fishtest/fishtest/templates/run_table.mak",,,,,True
Commit,f788cf6eff3da0124548a0f7ade7155d55a32541,Don't account user for deleted runs,,Marco Costalba,2013-04-12 16:08:20,,fishtest/fishtest/views.py,,,,,True
Commit,295286d686af99c1d34f2591d2e7f212436e3b1c,Bump up worker version,,Gary Linscott,2013-04-12 12:44:28,,"fishtest/fishtest/api.py,worker/worker.py",,,,,True
Commit,30b598d773abedb57b53ad5ad4fef8c2e65a11b3,Simplify previous patch,,Marco Costalba,2013-04-12 09:41:31,,"fishtest/fishtest/views.py,worker/games.py",,,,,True
Commit,0988f4b7b821877f4f6c8abb2eabb71ab6eb4f5f,"Use actual github repo names

Instead of referring directly to the github API",,Marco Costalba,2013-04-12 09:20:11,,"fishtest/fishtest/views.py,worker/games.py",,,,,True
Commit,19c99897bfdfda0c1d046ec73e94eedf0f8b9ae5,Compile fix,,Marco Costalba,2013-04-12 08:59:43,,fishtest/fishtest/views.py,,,,,True
Commit,a380885625f66ba40b04173caf00ba8ad9316c41,"Save test repo as a per-run property

Not per-use, so to allow user to change repo
while preserving old runs.",,Marco Costalba,2013-04-12 08:23:39,,"fishtest/fishtest/api.py,worker/games.py",,,,,True
Commit,5793f65763c64916def090553e8a32e19eb704ed,"Allow user to change repo url from ""Create Test"" page",,Marco Costalba,2013-04-12 08:10:45,,"fishtest/fishtest/rundb.py,fishtest/fishtest/templates/tests_run.mak,fishtest/fishtest/views.py",,,,,True
Commit,0c674d20862b08006d43b7684c7f79a7d8754e6b,Teach worker to handle per-user test repo,,Marco Costalba,2013-04-12 07:29:43,,"fishtest/fishtest/api.py,worker/games.py",,,,,True
Commit,a65ffa1e77ca3152793cdd084642c7cbd1cb3dcf,New users have no test repo by default,,Marco Costalba,2013-04-12 07:11:29,,"fishtest/fishtest/userdb.py,fishtest/fishtest/views.py",,,,,True
Commit,fb93fa82c2732543d25007e7e5f7b1002988df50,"Remove hard-coded FISHCOOKING_URL from host

Use instead the tests_repo url stored in user db.",,Marco Costalba,2013-04-12 07:04:13,,fishtest/fishtest/views.py,,,,,True
Commit,8343a30049c0b682bb8c73ba6b677659ec4850d2,"First cut at per-user repository support

We want every user allowed to create a test
to specifiy a repository from where to fetch
the sources.

This allow to clone FishCooking avoiding branch
name aliases.",,Marco Costalba,2013-04-12 06:39:14,,"fishtest/fishtest/templates/users.mak,fishtest/fishtest/userdb.py,fishtest/fishtest/views.py",,,,,True
Commit,a43029a0915452b733d544ce611ef74cdbe43410,Show submitted tests in user page,,Marco Costalba,2013-04-11 18:15:50,,"fishtest/fishtest/templates/users.mak,fishtest/fishtest/views.py",,,,,True
Commit,eb4929c429a191e3d99b14b1841398fd0f6fe089,Show patch author initials in main view,,Marco Costalba,2013-04-11 18:06:16,,fishtest/fishtest/templates/run_table.mak,,,,,True
Commit,ae5b2f3c4ec6e445ff198dfa40dc95b1a2b42567,Merge played and total games column,,Gary Linscott,2013-04-10 13:57:16,,fishtest/fishtest/templates/tests_view.mak,,,,,True
Commit,16522bc93424776416d3fec47a3fef3e096308ae,Make results a tiny bit wider,,Gary Linscott,2013-04-10 12:57:23,,fishtest/fishtest/templates/run_table.mak,,,,,True
Commit,cff95a27fac7fdf7a591456df3d3492a632c15c4,Show SPRT state,,Gary Linscott,2013-04-10 12:39:15,,fishtest/fishtest/views.py,,,,,True
Commit,bd5e17c2ef4a0a758f48dea8b5324e09a498c31d,Return more information from SPRT,,Gary Linscott,2013-04-10 12:27:29,,"fishtest/fishtest/rundb.py,fishtest/fishtest/stat_util.py",,,,,True
Commit,085fefcbc62b6a1da23f8b54eb79159733dfe609,Better detection of failed runs,,Gary Linscott,2013-04-09 16:25:45,,"fishtest/fishtest/stat_util.py,fishtest/fishtest/views.py",,,,,True
Commit,09b331715043cad7caed53e48a8c867f247c1059,Update to port 80,,Gary Linscott,2013-04-09 00:09:12,,worker/worker.py,,,,,True
Commit,1c723a98d845fdb64e85d91dd001667c5d5c8b8a,Port changed on website,,Gary Linscott,2013-04-09 00:08:00,,README.md,,,,,True
Commit,4e25a726b4078a3f7755ec057b4ca2694fbac7f6,Create SETUP,,Gary Linscott,2013-04-09 00:07:10,,SETUP,,,,,True
Commit,d2d8fbfcc5d6779fa37a28afb9fd4b64201fbc65,Add a link to the website,,Gary Linscott,2013-04-08 21:44:58,,README.md,,,,,True
Commit,2ace5da94a28cf9b416857d4713c1be1e36569c7,Bump new version after fixing plies limit,,Marco Costalba,2013-04-08 20:09:19,,"fishtest/fishtest/api.py,worker/worker.py",,,,,True
Commit,291aec4c8daa9cf9cbebc2a17cd922a325e713a7,"Fix cutechess pgn opening plies limit

While for book, book_depth counts full moves, for pgn or epd
openings file, limit is counted in plies.",,Marco Costalba,2013-04-08 20:04:08,,worker/games.py,,,,,True
Commit,5c38efa74835c0ecf1a9490e86be76b152eeb79f,Merge branch 'cpu_scaling_3' of github.com:jromang/fishtest into cpu_scaling_3,,Jean-Francois Romang,2013-04-08 19:54:14,,worker/games.py,,,,,True
Commit,df7f6d17fb4ebb48f914f89fdbbf3af49720e332,"Change default book to 8moves_GM.pgn

As Adam Hair says:

""I can share with the group a pgn of 48,491 games that are 8 moves deep.
These games came from GM games that Norm Pollock collected and shares at
his website (the same games that Martin used to make the TCEC book used
in stage 1). I used some of the top engines to filter out positions that
may be too unbalanced. The final position of each truncated game is unique,
so that it is a source of 48,491 unique starting positions. Also, I used
some of the top engines to filter out positions that may be too unbalanced.
It is not perfect, but it may be suitable for the group's purposes.",,Marco Costalba,2013-04-08 17:50:47,,fishtest/fishtest/templates/tests_run.mak,,,,,True
Commit,4e7bd810dcd91f599288a77bcbdc6bfed0d6c658,Add also support for epd openings file,,Marco Costalba,2013-04-08 07:06:55,,worker/games.py,,,,,True
Commit,fb4a90bae1d461914deea0c7f0adc2fe4c30c758,Use pgn book as default and bump version,,Marco Costalba,2013-04-08 06:21:45,,"fishtest/fishtest/api.py,fishtest/fishtest/builder.py,fishtest/fishtest/templates/tests_run.mak,worker/games.py,worker/worker.py",,,,,True
Commit,967ce812291ada82a0204fbcb917872dbd306ae7,Fix handling of failed tasks,,Gary Linscott,2013-04-07 23:28:13,,fishtest/fishtest/views.py,,,,,True
Commit,dd745c18d0b366cd3a27dfa399fdf444eb92bb4d,Sort finished runs by last_updated,,Gary Linscott,2013-04-07 22:52:31,,"fishtest/fishtest/api.py,fishtest/fishtest/rundb.py,fishtest/fishtest/views.py",,,,,True
Commit,2f5c95a256e56b635a6fe17b196c0e6eb6366fb7,"Allow to run cutechess with a pgn openings file

For instance the just upload swcr.pgn",,Marco Costalba,2013-04-07 22:23:10,,worker/games.py,,,,,True
Commit,7080e72f091c8e62bb3dc89670c23bec310a6c8c,"Fix starting new test, and better error messages",,Gary Linscott,2013-04-07 14:22:07,,"fishtest/fishtest/rundb.py,fishtest/fishtest/views.py",,,,,True
Commit,9af41319a887a3df3e7a78cb475d8f775ac36463,"Make machine table a little wider, use it as MNps",,Gary Linscott,2013-04-07 14:04:29,,fishtest/fishtest/templates/tests.mak,,,,,True
Commit,bcc24195ce950ba71abb56f94d77ff35ea45988b,Remove regression_test for now,,Gary Linscott,2013-04-07 13:58:00,,fishtest/fishtest/rundb.py,,,,,True
Commit,9d21b67459d3244af89dd002d3a6cbd7da938ef6,Fix syntax,,Gary Linscott,2013-04-07 13:56:07,,fishtest/fishtest/rundb.py,,,,,True
Commit,9ae7bfa89a8da30724543d09ac84e8ede7914f17,Show cores nps info on UI,,Marco Costalba,2013-04-07 10:40:08,,"fishtest/fishtest/api.py,fishtest/fishtest/rundb.py,fishtest/fishtest/templates/tests.mak",,,,,True
Commit,a5af7fdb07773cbc60e711ff8c4e34d420d05c12,Showing num of games in case of sprt doesn't make sense,,Marco Costalba,2013-04-07 10:12:18,,fishtest/fishtest/templates/run_table.mak,,,,,True
Commit,3f29b1f2ad9e06621a5f9699fae2c44354cbb524,Re-introduce concurrency in verify_signature(),,Jean-Francois Romang,2013-04-07 09:43:55,,worker/games.py,,,,,True
Commit,8af68ea021323fa80633a006bbd8e7529a38080e,"Teach request_task about regressions

Regressin tests are disabled for now",,Marco Costalba,2013-04-07 08:07:06,,fishtest/fishtest/rundb.py,,,,,True
Commit,7cb8c4b7c4eb86ebb0f95b0f4bbf90bdacdea693,Teach UI about regression tests,,Marco Costalba,2013-04-07 07:57:15,,"fishtest/fishtest/rundb.py,fishtest/fishtest/templates/tests_run.mak,fishtest/fishtest/views.py",,,,,True
Commit,8e4d27f1a13421467f377f1a31bc8a2a3a259edf,Teach worker about regression tests,,Marco Costalba,2013-04-07 07:26:35,,worker/games.py,,,,,True
Commit,f060fbebc1e0090025e9c0878345fee4259f2af6,"Report NPS, and reduce perfect CPU speed",,Gary Linscott,2013-04-06 18:01:15,,"fishtest/fishtest/api.py,worker/games.py,worker/worker.py",,,,,True
Commit,5c8d08e4a67ae59b779816f2949ff7b4d17c72ce,Bump worker version up to 15,,Gary Linscott,2013-04-06 17:29:42,,"fishtest/fishtest/api.py,worker/worker.py",,,,,True
Commit,24159143d7a8fa76b72041c8d83e52e65d4fdc0e,"Revert concurrency in verify_signature()

Is broken on Windows for some reasons...",,Marco Costalba,2013-04-06 17:23:34,,worker/games.py,,,,,True
Commit,61c10f06e7214c5ce07b7717a6dec9662935fa3a,Merge retire of recover option,,Marco Costalba,2013-04-06 17:14:34,,worker/games.py,,,,,True
Commit,575154c9ac7f7824b6cee87bf64fe54cb7186d99,Bump up worker version,,Gary Linscott,2013-04-06 17:00:50,,fishtest/fishtest/api.py,,,,,True
Commit,3324aec7b41ebb1eb9572be7fb1e4bd882800dc9,Bump verion 14 after retiring '-recover' option,,Marco Costalba,2013-04-06 16:54:38,,"fishtest/fishtest/api.py,worker/worker.py",,,,,True
Commit,1c99a2864796f8dc1658736b0f2d42b3acb31041,"Don't let cutechess restart an engine after a crash

This interferes with subprocess killing procedure at
task stopping time.",,Marco Costalba,2013-04-06 16:53:40,,worker/games.py,,,,,True
Commit,37eec80f6f68c388f1412ec40cebe143aeb55b5d,Handle all cutechess TC formats,,Gary Linscott,2013-04-06 16:50:12,,"worker/games.py,worker/worker.py",,,,,True
Commit,d3e770198e15d149a6defbb0474bc270dc3b12ca,Better way to keep cores busy while benchmarking : use stockfish !,,Jean-Francois Romang,2013-04-06 14:40:31,,worker/games.py,,,,,True
Commit,8a4411c18e3223477c79cb7d966d817d81e8955e,Keep all cores busy when benchmarking,,Jean-Francois Romang,2013-04-06 07:55:10,,worker/games.py,,,,,True
Commit,f870fb1d7e6e4f28a34424400d70db7c402fc0af,Adjust CPU time with signature bench NPS,,Jean-Francois Romang,2013-04-06 02:26:26,,worker/games.py,,,,,True
Commit,46780b38b29bffc0d0aee3ff4261d407b9d06429,Use table row style to indicate hang/stopped tasks,,Marco Costalba,2013-04-06 16:35:08,,fishtest/fishtest/templates/tests_view.mak,,,,,True
Commit,fd491e84eafcf4209ce859c3841fbad9ed6cec31,Use table row style to indicate active task,,Gary Linscott,2013-04-06 15:00:35,,fishtest/fishtest/templates/tests_view.mak,,,,,True
Commit,e877b648aa571a10f505dd07f086ca66abeb9159,Bring back drawelo parameter for now,,Gary Linscott,2013-04-06 13:33:48,,fishtest/fishtest/stat_util.py,,,,,True
Commit,dec6c21c9d8d51afcec3257403fa0dbf8852a7f2,remove debug print statements,,Gary Linscott,2013-04-06 13:31:35,,fishtest/fishtest/stat_util.py,,,,,True
Commit,846c230931bc9ea50ab54f4a7afc78d9313caf74,"Merge pull request #9 from lucasart/master

estimate drawelo out of sample",,Gary Linscott,2013-04-06 13:28:32,,fishtest/fishtest/stat_util.py,,,,,True
Commit,7818da8c8c65eecd204275474fead44edb2fb523,Title is redundant on user page,,Marco Costalba,2013-04-06 08:07:45,,fishtest/fishtest/templates/users.mak,,,,,True
Commit,3ed76d9104a8730254061c328f3d96548894d3d0,"Don't show empty tasks

This allow us to hide 'Started' and 'Pending' columns
that now are no more necessary.",,Marco Costalba,2013-04-06 08:01:19,,fishtest/fishtest/templates/tests_view.mak,,,,,True
Commit,ed74ce4c40bb69a1818d51389d2e39d176e0da09,Highlight running tasks in task list,,Marco Costalba,2013-04-06 07:48:19,,"fishtest/fishtest/templates/tests_view.mak,fishtest/fishtest/templates/users.mak",,,,,True
Commit,9fea8cce21ea97687fc6be7129fbaf7eb7adbfdb,"estimate drawelo out of sample
The value of drawelo is quite important actually, and even replacing 240 with  245 can have a measurable impact on the LLR.
Also added several unit tests, mixing real results, made up ones, and testing edge cases.",,Lucas Braesch,2013-04-06 02:02:59,,fishtest/fishtest/stat_util.py,,,,,True
Commit,1e59b376882e49433c63409a6bab29e0731c4398,Merge remote-tracking branch 'origin/master',,Gary Linscott,2013-04-06 00:19:22,,"README.md,fishtest/fishtest/templates/base.mak,fishtest/fishtest/views.py",,,,,True
Commit,6b7003a9257a05b82a70515ee9315a3a82c7050f,Update README,,Marco Costalba,2013-04-05 16:11:13,,README.md,,,,,True
Commit,1e09ef40bbe7e4cf64081d984e02a6befcb03b92,Open external links in a new tab,,Marco Costalba,2013-04-05 15:52:22,,fishtest/fishtest/templates/base.mak,,,,,True
Commit,34d4aa0522710ae885cb21f6ed0eed3432becf30,Fix whitespace,,Marco Costalba,2013-04-05 14:50:45,,fishtest/fishtest/views.py,,,,,True
Commit,a217a23176e9828ae693657cd0464e53e303ad6d,Add helper buttons for fast/slow TCs,,Gary Linscott,2013-04-05 12:43:39,,fishtest/fishtest/templates/tests_run.mak,,,,,True
Commit,6c0fc52063ed1ac29042c2bfdbca9ddcf309f949,Enable/disable some form elements based on run type,,Gary Linscott,2013-04-05 12:33:27,,fishtest/fishtest/templates/tests_run.mak,,,,,True
Commit,6197e69d313c5d4d8f953810ca116f5909b947e8,Add ability to change SPRT elo0,,Gary Linscott,2013-04-05 11:42:11,,"fishtest/fishtest/templates/tests_run.mak,fishtest/fishtest/views.py",,,,,True
Commit,b47ac0eeb2988308acdc4520eeaafb7bdf068ecf,"File fishtest.cfg cannot be part of the repository

Because it is always changed from master given that is
specific for each user.

So rewrite the functionality getting rid of this issue.",,Marco Costalba,2013-04-05 07:44:51,,"worker/fishtest.cfg,worker/worker.py",,,,,True
Commit,932ac54d5231863be13523f2c6ca6a45c66329aa,Update AUTHORS,,Gary Linscott,2013-04-05 02:07:51,,AUTHORS,,,,,True
Commit,59056675a6ee0d4be2f8ca4e55a9b7a13283d2a3,Small cleanup,,Gary Linscott,2013-04-05 02:06:00,,"worker/fishtest.cfg,worker/worker.py",,,,,True
